Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
camisa-ceara-home-2526,"Camisa Ceara Home 2025/26","<p>Camisa oficial Camisa Ceara Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Brasileiros,"clubes-brasileiros,ceara,nordeste",TRUE,Tamanho,P,CAMISA-CEARA-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ceara-home-2526,,,,,,,,M,CAMISA-CEARA-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ceara-home-2526,,,,,,,,G,CAMISA-CEARA-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ceara-home-2526,,,,,,,,GG,CAMISA-CEARA-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ceara-home-2526,,,,,,,,XGG,CAMISA-CEARA-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-rbd-home-2526,"Camisa Red Bull Bragantino Home 2025/26","<p>Camisa oficial Camisa Red Bull Bragantino Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Brasileiros,"clubes-brasileiros,bragantino,sao-paulo",TRUE,Tamanho,P,CAMISA-RBD-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-rbd-home-2526,,,,,,,,M,CAMISA-RBD-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-rbd-home-2526,,,,,,,,G,CAMISA-RBD-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-rbd-home-2526,,,,,,,,GG,CAMISA-RBD-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-rbd-home-2526,,,,,,,,XGG,CAMISA-RBD-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-goias-home-2526,"Camisa Goias Home 2025/26","<p>Camisa oficial Camisa Goias Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Brasileiros,"clubes-brasileiros,goias,centro-oeste",TRUE,Tamanho,P,CAMISA-GOIAS-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-goias-home-2526,,,,,,,,M,CAMISA-GOIAS-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-goias-home-2526,,,,,,,,G,CAMISA-GOIAS-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-goias-home-2526,,,,,,,,GG,CAMISA-GOIAS-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-goias-home-2526,,,,,,,,XGG,CAMISA-GOIAS-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-portugal-third-2026,"Camisa Portugal Third 2026 | Copa do Mundo","<p>Camisa oficial Camisa Portugal Third 2026 | Copa do Mundo. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Selecoes Copa 2026,"copa-2026,selecoes,portugal,europa",TRUE,Tamanho,P,CAMISA-PORTUGAL-THIRD-2026-P,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-portugal-third-2026,,,,,,,,M,CAMISA-PORTUGAL-THIRD-2026-M,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-portugal-third-2026,,,,,,,,G,CAMISA-PORTUGAL-THIRD-2026-G,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-portugal-third-2026,,,,,,,,GG,CAMISA-PORTUGAL-THIRD-2026-GG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-portugal-third-2026,,,,,,,,XGG,CAMISA-PORTUGAL-THIRD-2026-XGG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-brasil-goleiro-2026,"Camisa Brasil Goleiro 2026 | Copa do Mundo","<p>Camisa oficial Camisa Brasil Goleiro 2026 | Copa do Mundo. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Selecoes Copa 2026,"copa-2026,selecoes,brasil,goleiro",TRUE,Tamanho,P,CAMISA-BRASIL-GOLEIRO-2026-P,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-brasil-goleiro-2026,,,,,,,,M,CAMISA-BRASIL-GOLEIRO-2026-M,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-brasil-goleiro-2026,,,,,,,,G,CAMISA-BRASIL-GOLEIRO-2026-G,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-brasil-goleiro-2026,,,,,,,,GG,CAMISA-BRASIL-GOLEIRO-2026-GG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-brasil-goleiro-2026,,,,,,,,XGG,CAMISA-BRASIL-GOLEIRO-2026-XGG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-argentina-third-2026,"Camisa Argentina Third 2026 | Copa do Mundo","<p>Camisa oficial Camisa Argentina Third 2026 | Copa do Mundo. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Selecoes Copa 2026,"copa-2026,selecoes,argentina",TRUE,Tamanho,P,CAMISA-ARGENTINA-THIRD-2026-P,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-argentina-third-2026,,,,,,,,M,CAMISA-ARGENTINA-THIRD-2026-M,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-argentina-third-2026,,,,,,,,G,CAMISA-ARGENTINA-THIRD-2026-G,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-argentina-third-2026,,,,,,,,GG,CAMISA-ARGENTINA-THIRD-2026-GG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-argentina-third-2026,,,,,,,,XGG,CAMISA-ARGENTINA-THIRD-2026-XGG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-coreia-home-2026,"Camisa Coreia do Sul Home 2026 | Copa do Mundo","<p>Camisa oficial Camisa Coreia do Sul Home 2026 | Copa do Mundo. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Selecoes Copa 2026,"copa-2026,selecoes,coreia,asia",TRUE,Tamanho,P,CAMISA-COREIA-HOME-2026-P,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-coreia-home-2026,,,,,,,,M,CAMISA-COREIA-HOME-2026-M,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-coreia-home-2026,,,,,,,,G,CAMISA-COREIA-HOME-2026-G,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-coreia-home-2026,,,,,,,,GG,CAMISA-COREIA-HOME-2026-GG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-coreia-home-2026,,,,,,,,XGG,CAMISA-COREIA-HOME-2026-XGG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-polonia-home-2026,"Camisa Polonia Home 2026 | Copa do Mundo","<p>Camisa oficial Camisa Polonia Home 2026 | Copa do Mundo. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Selecoes Copa 2026,"copa-2026,selecoes,polonia,europa",TRUE,Tamanho,P,CAMISA-POLONIA-HOME-2026-P,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-polonia-home-2026,,,,,,,,M,CAMISA-POLONIA-HOME-2026-M,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-polonia-home-2026,,,,,,,,G,CAMISA-POLONIA-HOME-2026-G,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-polonia-home-2026,,,,,,,,GG,CAMISA-POLONIA-HOME-2026-GG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-polonia-home-2026,,,,,,,,XGG,CAMISA-POLONIA-HOME-2026-XGG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-palmeiras-retro-1999,"Camisa Palmeiras Retro 1999 - Libertadores","<p>Camisa oficial Camisa Palmeiras Retro 1999 - Libertadores. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,palmeiras,libertadores-1999,classico",TRUE,Tamanho,P,CAMISA-PALMEIRAS-RETRO-1999-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-palmeiras-retro-1999,,,,,,,,M,CAMISA-PALMEIRAS-RETRO-1999-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-palmeiras-retro-1999,,,,,,,,G,CAMISA-PALMEIRAS-RETRO-1999-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-palmeiras-retro-1999,,,,,,,,GG,CAMISA-PALMEIRAS-RETRO-1999-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-palmeiras-retro-1999,,,,,,,,XGG,CAMISA-PALMEIRAS-RETRO-1999-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-inter-retro-2006,"Camisa Internacional Retro 2006 - Mundial","<p>Camisa oficial Camisa Internacional Retro 2006 - Mundial. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,internacional,mundial-2006,classico",TRUE,Tamanho,P,CAMISA-INTER-RETRO-2006-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-inter-retro-2006,,,,,,,,M,CAMISA-INTER-RETRO-2006-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-inter-retro-2006,,,,,,,,G,CAMISA-INTER-RETRO-2006-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-inter-retro-2006,,,,,,,,GG,CAMISA-INTER-RETRO-2006-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-inter-retro-2006,,,,,,,,XGG,CAMISA-INTER-RETRO-2006-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1998,"Camisa Brasil Retro 1998 - Ronaldo - Final","<p>Camisa oficial Camisa Brasil Retro 1998 - Ronaldo - Final. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,brasil,copa-1998,classico,ronaldo",TRUE,Tamanho,P,CAMISA-BRASIL-RETRO-1998-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1998,,,,,,,,M,CAMISA-BRASIL-RETRO-1998-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1998,,,,,,,,G,CAMISA-BRASIL-RETRO-1998-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1998,,,,,,,,GG,CAMISA-BRASIL-RETRO-1998-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1998,,,,,,,,XGG,CAMISA-BRASIL-RETRO-1998-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-gremio-retro-1983,"Camisa Gremio Retro 1983 - Libertadores","<p>Camisa oficial Camisa Gremio Retro 1983 - Libertadores. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,gremio,libertadores-1983,classico",TRUE,Tamanho,P,CAMISA-GREMIO-RETRO-1983-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-gremio-retro-1983,,,,,,,,M,CAMISA-GREMIO-RETRO-1983-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-gremio-retro-1983,,,,,,,,G,CAMISA-GREMIO-RETRO-1983-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-gremio-retro-1983,,,,,,,,GG,CAMISA-GREMIO-RETRO-1983-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-gremio-retro-1983,,,,,,,,XGG,CAMISA-GREMIO-RETRO-1983-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-cruzeiro-retro-2003,"Camisa Cruzeiro Retro 2003 - Libertadores","<p>Camisa oficial Camisa Cruzeiro Retro 2003 - Libertadores. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,cruzeiro,libertadores-2003,classico",TRUE,Tamanho,P,CAMISA-CRUZEIRO-RETRO-2003-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-cruzeiro-retro-2003,,,,,,,,M,CAMISA-CRUZEIRO-RETRO-2003-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-cruzeiro-retro-2003,,,,,,,,G,CAMISA-CRUZEIRO-RETRO-2003-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-cruzeiro-retro-2003,,,,,,,,GG,CAMISA-CRUZEIRO-RETRO-2003-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-cruzeiro-retro-2003,,,,,,,,XGG,CAMISA-CRUZEIRO-RETRO-2003-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-bayern-retro-2020,"Camisa Bayern Munich Retro 2020 - Sextete","<p>Camisa oficial Camisa Bayern Munich Retro 2020 - Sextete. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,bayern-munich,champions-2020,classico",TRUE,Tamanho,P,CAMISA-BAYERN-RETRO-2020-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-bayern-retro-2020,,,,,,,,M,CAMISA-BAYERN-RETRO-2020-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-bayern-retro-2020,,,,,,,,G,CAMISA-BAYERN-RETRO-2020-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-bayern-retro-2020,,,,,,,,GG,CAMISA-BAYERN-RETRO-2020-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-bayern-retro-2020,,,,,,,,XGG,CAMISA-BAYERN-RETRO-2020-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-chelsea-retro-2012,"Camisa Chelsea Retro 2012 - Champions League","<p>Camisa oficial Camisa Chelsea Retro 2012 - Champions League. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,chelsea,champions-2012,classico",TRUE,Tamanho,P,CAMISA-CHELSEA-RETRO-2012-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-chelsea-retro-2012,,,,,,,,M,CAMISA-CHELSEA-RETRO-2012-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-chelsea-retro-2012,,,,,,,,G,CAMISA-CHELSEA-RETRO-2012-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-chelsea-retro-2012,,,,,,,,GG,CAMISA-CHELSEA-RETRO-2012-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-chelsea-retro-2012,,,,,,,,XGG,CAMISA-CHELSEA-RETRO-2012-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-atletico-mg-retro-2021,"Camisa Atletico Mineiro Retro 2021 - Libertadores","<p>Camisa oficial Camisa Atletico Mineiro Retro 2021 - Libertadores. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,atletico-mg,libertadores-2021,classico",TRUE,Tamanho,P,CAMISA-ATLETICO-MG-RETRO-2021-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-atletico-mg-retro-2021,,,,,,,,M,CAMISA-ATLETICO-MG-RETRO-2021-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-atletico-mg-retro-2021,,,,,,,,G,CAMISA-ATLETICO-MG-RETRO-2021-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-atletico-mg-retro-2021,,,,,,,,GG,CAMISA-ATLETICO-MG-RETRO-2021-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-atletico-mg-retro-2021,,,,,,,,XGG,CAMISA-ATLETICO-MG-RETRO-2021-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-retro-2022,"Camisa Flamengo Retro 2022 - Libertadores","<p>Camisa oficial Camisa Flamengo Retro 2022 - Libertadores. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,flamengo,libertadores-2022,classico",TRUE,Tamanho,P,CAMISA-FLAMENGO-RETRO-2022-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-retro-2022,,,,,,,,M,CAMISA-FLAMENGO-RETRO-2022-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-retro-2022,,,,,,,,G,CAMISA-FLAMENGO-RETRO-2022-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-retro-2022,,,,,,,,GG,CAMISA-FLAMENGO-RETRO-2022-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-retro-2022,,,,,,,,XGG,CAMISA-FLAMENGO-RETRO-2022-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-botafogo-retro-2024,"Camisa Botafogo Retro 2024 - Libertadores","<p>Camisa oficial Camisa Botafogo Retro 2024 - Libertadores. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,botafogo,libertadores-2024,classico",TRUE,Tamanho,P,CAMISA-BOTAFOGO-RETRO-2024-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-botafogo-retro-2024,,,,,,,,M,CAMISA-BOTAFOGO-RETRO-2024-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-botafogo-retro-2024,,,,,,,,G,CAMISA-BOTAFOGO-RETRO-2024-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-botafogo-retro-2024,,,,,,,,GG,CAMISA-BOTAFOGO-RETRO-2024-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-botafogo-retro-2024,,,,,,,,XGG,CAMISA-BOTAFOGO-RETRO-2024-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-portugal-retro-2016,"Camisa Portugal Retro 2016 - Euro Campeao","<p>Camisa oficial Camisa Portugal Retro 2016 - Euro Campeao. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,portugal,euro-2016,classico,ronaldo",TRUE,Tamanho,P,CAMISA-PORTUGAL-RETRO-2016-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-portugal-retro-2016,,,,,,,,M,CAMISA-PORTUGAL-RETRO-2016-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-portugal-retro-2016,,,,,,,,G,CAMISA-PORTUGAL-RETRO-2016-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-portugal-retro-2016,,,,,,,,GG,CAMISA-PORTUGAL-RETRO-2016-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-portugal-retro-2016,,,,,,,,XGG,CAMISA-PORTUGAL-RETRO-2016-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-espanha-retro-2010,"Camisa Espanha Retro 2010 - Copa Campeao","<p>Camisa oficial Camisa Espanha Retro 2010 - Copa Campeao. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,espanha,copa-2010,classico,iniesta",TRUE,Tamanho,P,CAMISA-ESPANHA-RETRO-2010-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-espanha-retro-2010,,,,,,,,M,CAMISA-ESPANHA-RETRO-2010-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-espanha-retro-2010,,,,,,,,G,CAMISA-ESPANHA-RETRO-2010-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-espanha-retro-2010,,,,,,,,GG,CAMISA-ESPANHA-RETRO-2010-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-espanha-retro-2010,,,,,,,,XGG,CAMISA-ESPANHA-RETRO-2010-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-italy-retro-2006,"Camisa Italia Retro 2006 - Copa Campeao","<p>Camisa oficial Camisa Italia Retro 2006 - Copa Campeao. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,italia,copa-2006,classico,cannavaro",TRUE,Tamanho,P,CAMISA-ITALY-RETRO-2006-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-italy-retro-2006,,,,,,,,M,CAMISA-ITALY-RETRO-2006-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-italy-retro-2006,,,,,,,,G,CAMISA-ITALY-RETRO-2006-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-italy-retro-2006,,,,,,,,GG,CAMISA-ITALY-RETRO-2006-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-italy-retro-2006,,,,,,,,XGG,CAMISA-ITALY-RETRO-2006-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-nigeria-retro-1994,"Camisa Nigeria Retro 1994 - Green Eagles","<p>Camisa oficial Camisa Nigeria Retro 1994 - Green Eagles. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,nigeria,copa-1994,classico",TRUE,Tamanho,P,CAMISA-NIGERIA-RETRO-1994-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-nigeria-retro-1994,,,,,,,,M,CAMISA-NIGERIA-RETRO-1994-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-nigeria-retro-1994,,,,,,,,G,CAMISA-NIGERIA-RETRO-1994-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-nigeria-retro-1994,,,,,,,,GG,CAMISA-NIGERIA-RETRO-1994-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-nigeria-retro-1994,,,,,,,,XGG,CAMISA-NIGERIA-RETRO-1994-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-senegal-retro-2002,"Camisa Senegal Retro 2002 - Surpresa da Copa","<p>Camisa oficial Camisa Senegal Retro 2002 - Surpresa da Copa. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,senegal,copa-2002,classico",TRUE,Tamanho,P,CAMISA-SENEGAL-RETRO-2002-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-senegal-retro-2002,,,,,,,,M,CAMISA-SENEGAL-RETRO-2002-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-senegal-retro-2002,,,,,,,,G,CAMISA-SENEGAL-RETRO-2002-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-senegal-retro-2002,,,,,,,,GG,CAMISA-SENEGAL-RETRO-2002-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-senegal-retro-2002,,,,,,,,XGG,CAMISA-SENEGAL-RETRO-2002-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-third-retro-2019,"Camisa Flamengo Third Retro 2019 - Libertadores","<p>Camisa oficial Camisa Flamengo Third Retro 2019 - Libertadores. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,flamengo,libertadores-2019,classico",TRUE,Tamanho,P,CAMISA-FLAMENGO-THIRD-RETRO-2019-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
