Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Status,Image Src,Image Position,Image Alt Text
gana,Gana,"<p>Camisa Gana — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,gana-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\gana\imagem-principal.jpg,1,Gana
gana,,,,,,,,Tamanho,M,gana-M,179.90,100,deny,manual,TRUE,,,,
gana,,,,,,,,Tamanho,G,gana-G,179.90,100,deny,manual,TRUE,,,,
gana,,,,,,,,Tamanho,GG,gana-GG,179.90,100,deny,manual,TRUE,,,,
gana,,,,,,,,Tamanho,XG,gana-XG,179.90,100,deny,manual,TRUE,,,,
hertha-berlin,Hertha Berlin,"<p>Camisa Hertha Berlin — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,hertha-berlin-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\hertha-berlin\imagem-principal.jpg,1,Hertha Berlin
hertha-berlin,,,,,,,,Tamanho,M,hertha-berlin-M,179.90,100,deny,manual,TRUE,,,,
hertha-berlin,,,,,,,,Tamanho,G,hertha-berlin-G,179.90,100,deny,manual,TRUE,,,,
hertha-berlin,,,,,,,,Tamanho,GG,hertha-berlin-GG,179.90,100,deny,manual,TRUE,,,,
hertha-berlin,,,,,,,,Tamanho,XG,hertha-berlin-XG,179.90,100,deny,manual,TRUE,,,,
holanda,Holanda,"<p>Camisa Holanda — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,holanda-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\holanda\imagem-principal.jpg,1,Holanda
holanda,,,,,,,,Tamanho,M,holanda-M,179.90,100,deny,manual,TRUE,,,,
holanda,,,,,,,,Tamanho,G,holanda-G,179.90,100,deny,manual,TRUE,,,,
holanda,,,,,,,,Tamanho,GG,holanda-GG,179.90,100,deny,manual,TRUE,,,,
holanda,,,,,,,,Tamanho,XG,holanda-XG,179.90,100,deny,manual,TRUE,,,,
inglaterra,Inglaterra,"<p>Camisa Inglaterra — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,inglaterra-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\inglaterra\imagem-principal.jpg,1,Inglaterra
inglaterra,,,,,,,,Tamanho,M,inglaterra-M,179.90,100,deny,manual,TRUE,,,,
inglaterra,,,,,,,,Tamanho,G,inglaterra-G,179.90,100,deny,manual,TRUE,,,,
inglaterra,,,,,,,,Tamanho,GG,inglaterra-GG,179.90,100,deny,manual,TRUE,,,,
inglaterra,,,,,,,,Tamanho,XG,inglaterra-XG,179.90,100,deny,manual,TRUE,,,,
irlanda,Irlanda,"<p>Camisa Irlanda — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,irlanda-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\irlanda\imagem-principal.jpg,1,Irlanda
irlanda,,,,,,,,Tamanho,M,irlanda-M,179.90,100,deny,manual,TRUE,,,,
irlanda,,,,,,,,Tamanho,G,irlanda-G,179.90,100,deny,manual,TRUE,,,,
irlanda,,,,,,,,Tamanho,GG,irlanda-GG,179.90,100,deny,manual,TRUE,,,,
irlanda,,,,,,,,Tamanho,XG,irlanda-XG,179.90,100,deny,manual,TRUE,,,,
italia,Itália,"<p>Camisa Itália — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,italia-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\italia\imagem-principal.jpg,1,Itália
italia,,,,,,,,Tamanho,M,italia-M,179.90,100,deny,manual,TRUE,,,,
italia,,,,,,,,Tamanho,G,italia-G,179.90,100,deny,manual,TRUE,,,,
italia,,,,,,,,Tamanho,GG,italia-GG,179.90,100,deny,manual,TRUE,,,,
italia,,,,,,,,Tamanho,XG,italia-XG,179.90,100,deny,manual,TRUE,,,,
japao,Japão,"<p>Camisa Japão — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,japao-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\japao\imagem-principal.jpg,1,Japão
japao,,,,,,,,Tamanho,M,japao-M,179.90,100,deny,manual,TRUE,,,,
japao,,,,,,,,Tamanho,G,japao-G,179.90,100,deny,manual,TRUE,,,,
japao,,,,,,,,Tamanho,GG,japao-GG,179.90,100,deny,manual,TRUE,,,,
japao,,,,,,,,Tamanho,XG,japao-XG,179.90,100,deny,manual,TRUE,,,,
marrocos,Marrocos,"<p>Camisa Marrocos — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,marrocos-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\marrocos\imagem-principal.jpg,1,Marrocos
marrocos,,,,,,,,Tamanho,M,marrocos-M,179.90,100,deny,manual,TRUE,,,,
marrocos,,,,,,,,Tamanho,G,marrocos-G,179.90,100,deny,manual,TRUE,,,,
marrocos,,,,,,,,Tamanho,GG,marrocos-GG,179.90,100,deny,manual,TRUE,,,,
marrocos,,,,,,,,Tamanho,XG,marrocos-XG,179.90,100,deny,manual,TRUE,,,,
mexico,México,"<p>Camisa México — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,mexico-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\mexico\imagem-principal.jpg,1,México
mexico,,,,,,,,Tamanho,M,mexico-M,179.90,100,deny,manual,TRUE,,,,
mexico,,,,,,,,Tamanho,G,mexico-G,179.90,100,deny,manual,TRUE,,,,
mexico,,,,,,,,Tamanho,GG,mexico-GG,179.90,100,deny,manual,TRUE,,,,
mexico,,,,,,,,Tamanho,XG,mexico-XG,179.90,100,deny,manual,TRUE,,,,
nigeria,Nigéria,"<p>Camisa Nigéria — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,nigeria-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\nigeria\imagem-principal.jpg,1,Nigéria
nigeria,,,,,,,,Tamanho,M,nigeria-M,179.90,100,deny,manual,TRUE,,,,
nigeria,,,,,,,,Tamanho,G,nigeria-G,179.90,100,deny,manual,TRUE,,,,
nigeria,,,,,,,,Tamanho,GG,nigeria-GG,179.90,100,deny,manual,TRUE,,,,
nigeria,,,,,,,,Tamanho,XG,nigeria-XG,179.90,100,deny,manual,TRUE,,,,
noruega,Noruega,"<p>Camisa Noruega — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,noruega-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\noruega\imagem-principal.jpg,1,Noruega
noruega,,,,,,,,Tamanho,M,noruega-M,179.90,100,deny,manual,TRUE,,,,
noruega,,,,,,,,Tamanho,G,noruega-G,179.90,100,deny,manual,TRUE,,,,
noruega,,,,,,,,Tamanho,GG,noruega-GG,179.90,100,deny,manual,TRUE,,,,
noruega,,,,,,,,Tamanho,XG,noruega-XG,179.90,100,deny,manual,TRUE,,,,
panama,Panamá,"<p>Camisa Panamá — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,panama-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\panama\imagem-principal.jpg,1,Panamá
panama,,,,,,,,Tamanho,M,panama-M,179.90,100,deny,manual,TRUE,,,,
panama,,,,,,,,Tamanho,G,panama-G,179.90,100,deny,manual,TRUE,,,,
panama,,,,,,,,Tamanho,GG,panama-GG,179.90,100,deny,manual,TRUE,,,,
panama,,,,,,,,Tamanho,XG,panama-XG,179.90,100,deny,manual,TRUE,,,,
paraguai,Paraguai,"<p>Camisa Paraguai — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,paraguai-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\paraguai\imagem-principal.jpg,1,Paraguai
paraguai,,,,,,,,Tamanho,M,paraguai-M,179.90,100,deny,manual,TRUE,,,,
paraguai,,,,,,,,Tamanho,G,paraguai-G,179.90,100,deny,manual,TRUE,,,,
paraguai,,,,,,,,Tamanho,GG,paraguai-GG,179.90,100,deny,manual,TRUE,,,,
paraguai,,,,,,,,Tamanho,XG,paraguai-XG,179.90,100,deny,manual,TRUE,,,,
paraguai-2,Paraguai,"<p>Camisa Paraguai — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,paraguai-2-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\paraguai\imagem-principal.jpg,1,Paraguai
paraguai-2,,,,,,,,Tamanho,M,paraguai-2-M,179.90,100,deny,manual,TRUE,,,,
paraguai-2,,,,,,,,Tamanho,G,paraguai-2-G,179.90,100,deny,manual,TRUE,,,,
paraguai-2,,,,,,,,Tamanho,GG,paraguai-2-GG,179.90,100,deny,manual,TRUE,,,,
paraguai-2,,,,,,,,Tamanho,XG,paraguai-2-XG,179.90,100,deny,manual,TRUE,,,,
pais-de-gales,País de Gales,"<p>Camisa País de Gales — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,pais-de-gales-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\pais-de-gales\imagem-principal.jpg,1,País de Gales
pais-de-gales,,,,,,,,Tamanho,M,pais-de-gales-M,179.90,100,deny,manual,TRUE,,,,
pais-de-gales,,,,,,,,Tamanho,G,pais-de-gales-G,179.90,100,deny,manual,TRUE,,,,
pais-de-gales,,,,,,,,Tamanho,GG,pais-de-gales-GG,179.90,100,deny,manual,TRUE,,,,
pais-de-gales,,,,,,,,Tamanho,XG,pais-de-gales-XG,179.90,100,deny,manual,TRUE,,,,
peru,Peru,"<p>Camisa Peru — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,peru-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\peru\imagem-principal.jpg,1,Peru
peru,,,,,,,,Tamanho,M,peru-M,179.90,100,deny,manual,TRUE,,,,
peru,,,,,,,,Tamanho,G,peru-G,179.90,100,deny,manual,TRUE,,,,
peru,,,,,,,,Tamanho,GG,peru-GG,179.90,100,deny,manual,TRUE,,,,
peru,,,,,,,,Tamanho,XG,peru-XG,179.90,100,deny,manual,TRUE,,,,
polonia,Polônia,"<p>Camisa Polônia — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,polonia-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\polonia\imagem-principal.jpg,1,Polônia
polonia,,,,,,,,Tamanho,M,polonia-M,179.90,100,deny,manual,TRUE,,,,
polonia,,,,,,,,Tamanho,G,polonia-G,179.90,100,deny,manual,TRUE,,,,
polonia,,,,,,,,Tamanho,GG,polonia-GG,179.90,100,deny,manual,TRUE,,,,
polonia,,,,,,,,Tamanho,XG,polonia-XG,179.90,100,deny,manual,TRUE,,,,
portugal,Portugal,"<p>Camisa Portugal — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,portugal-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\portugal\imagem-principal.jpg,1,Portugal
portugal,,,,,,,,Tamanho,M,portugal-M,179.90,100,deny,manual,TRUE,,,,
portugal,,,,,,,,Tamanho,G,portugal-G,179.90,100,deny,manual,TRUE,,,,
portugal,,,,,,,,Tamanho,GG,portugal-GG,179.90,100,deny,manual,TRUE,,,,
portugal,,,,,,,,Tamanho,XG,portugal-XG,179.90,100,deny,manual,TRUE,,,,
rb-leipzig,Rb Leipzig,"<p>Camisa Rb Leipzig — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,rb-leipzig-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\rb-leipzig\imagem-principal.jpg,1,Rb Leipzig
rb-leipzig,,,,,,,,Tamanho,M,rb-leipzig-M,179.90,100,deny,manual,TRUE,,,,
rb-leipzig,,,,,,,,Tamanho,G,rb-leipzig-G,179.90,100,deny,manual,TRUE,,,,
rb-leipzig,,,,,,,,Tamanho,GG,rb-leipzig-GG,179.90,100,deny,manual,TRUE,,,,
rb-leipzig,,,,,,,,Tamanho,XG,rb-leipzig-XG,179.90,100,deny,manual,TRUE,,,,
republica-tcheca,República Tcheca,"<p>Camisa República Tcheca — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,republica-tcheca-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\republica-tcheca\imagem-principal.jpg,1,República Tcheca
republica-tcheca,,,,,,,,Tamanho,M,republica-tcheca-M,179.90,100,deny,manual,TRUE,,,,
republica-tcheca,,,,,,,,Tamanho,G,republica-tcheca-G,179.90,100,deny,manual,TRUE,,,,
republica-tcheca,,,,,,,,Tamanho,GG,republica-tcheca-GG,179.90,100,deny,manual,TRUE,,,,
republica-tcheca,,,,,,,,Tamanho,XG,republica-tcheca-XG,179.90,100,deny,manual,TRUE,,,,
senegal,Senegal,"<p>Camisa Senegal — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,senegal-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\senegal\imagem-principal.jpg,1,Senegal
senegal,,,,,,,,Tamanho,M,senegal-M,179.90,100,deny,manual,TRUE,,,,
senegal,,,,,,,,Tamanho,G,senegal-G,179.90,100,deny,manual,TRUE,,,,
senegal,,,,,,,,Tamanho,GG,senegal-GG,179.90,100,deny,manual,TRUE,,,,
senegal,,,,,,,,Tamanho,XG,senegal-XG,179.90,100,deny,manual,TRUE,,,,
stuttgart,Stuttgart,"<p>Camisa Stuttgart — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,stuttgart-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\stuttgart\imagem-principal.jpg,1,Stuttgart
stuttgart,,,,,,,,Tamanho,M,stuttgart-M,179.90,100,deny,manual,TRUE,,,,
stuttgart,,,,,,,,Tamanho,G,stuttgart-G,179.90,100,deny,manual,TRUE,,,,
stuttgart,,,,,,,,Tamanho,GG,stuttgart-GG,179.90,100,deny,manual,TRUE,,,,
stuttgart,,,,,,,,Tamanho,XG,stuttgart-XG,179.90,100,deny,manual,TRUE,,,,
suecia,Suécia,"<p>Camisa Suécia — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,suecia-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\suecia\imagem-principal.jpg,1,Suécia
suecia,,,,,,,,Tamanho,M,suecia-M,179.90,100,deny,manual,TRUE,,,,
suecia,,,,,,,,Tamanho,G,suecia-G,179.90,100,deny,manual,TRUE,,,,
suecia,,,,,,,,Tamanho,GG,suecia-GG,179.90,100,deny,manual,TRUE,,,,
suecia,,,,,,,,Tamanho,XG,suecia-XG,179.90,100,deny,manual,TRUE,,,,
suica,Suíça,"<p>Camisa Suíça — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,suica-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\suica\imagem-principal.jpg,1,Suíça
suica,,,,,,,,Tamanho,M,suica-M,179.90,100,deny,manual,TRUE,,,,
suica,,,,,,,,Tamanho,G,suica-G,179.90,100,deny,manual,TRUE,,,,
suica,,,,,,,,Tamanho,GG,suica-GG,179.90,100,deny,manual,TRUE,,,,
suica,,,,,,,,Tamanho,XG,suica-XG,179.90,100,deny,manual,TRUE,,,,
tunisia,Tunísia,"<p>Camisa Tunísia — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,tunisia-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\tunisia\imagem-principal.jpg,1,Tunísia
tunisia,,,,,,,,Tamanho,M,tunisia-M,179.90,100,deny,manual,TRUE,,,,
tunisia,,,,,,,,Tamanho,G,tunisia-G,179.90,100,deny,manual,TRUE,,,,
tunisia,,,,,,,,Tamanho,GG,tunisia-GG,179.90,100,deny,manual,TRUE,,,,
tunisia,,,,,,,,Tamanho,XG,tunisia-XG,179.90,100,deny,manual,TRUE,,,,
turquia,Turquia,"<p>Camisa Turquia — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,turquia-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\turquia\imagem-principal.jpg,1,Turquia
turquia,,,,,,,,Tamanho,M,turquia-M,179.90,100,deny,manual,TRUE,,,,
turquia,,,,,,,,Tamanho,G,turquia-G,179.90,100,deny,manual,TRUE,,,,
turquia,,,,,,,,Tamanho,GG,turquia-GG,179.90,100,deny,manual,TRUE,,,,
turquia,,,,,,,,Tamanho,XG,turquia-XG,179.90,100,deny,manual,TRUE,,,,
ucrania,Ucrânia,"<p>Camisa Ucrânia — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,ucrania-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\ucrania\imagem-principal.jpg,1,Ucrânia
ucrania,,,,,,,,Tamanho,M,ucrania-M,179.90,100,deny,manual,TRUE,,,,
ucrania,,,,,,,,Tamanho,G,ucrania-G,179.90,100,deny,manual,TRUE,,,,
ucrania,,,,,,,,Tamanho,GG,ucrania-GG,179.90,100,deny,manual,TRUE,,,,
ucrania,,,,,,,,Tamanho,XG,ucrania-XG,179.90,100,deny,manual,TRUE,,,,
union-berlin,Union Berlin,"<p>Camisa Union Berlin — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,union-berlin-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\union-berlin\imagem-principal.png,1,Union Berlin
union-berlin,,,,,,,,Tamanho,M,union-berlin-M,179.90,100,deny,manual,TRUE,,,,
union-berlin,,,,,,,,Tamanho,G,union-berlin-G,179.90,100,deny,manual,TRUE,,,,
union-berlin,,,,,,,,Tamanho,GG,union-berlin-GG,179.90,100,deny,manual,TRUE,,,,
union-berlin,,,,,,,,Tamanho,XG,union-berlin-XG,179.90,100,deny,manual,TRUE,,,,
uruguai,Uruguai,"<p>Camisa Uruguai — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,uruguai-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\uruguai\imagem-principal.jpg,1,Uruguai
uruguai,,,,,,,,Tamanho,M,uruguai-M,179.90,100,deny,manual,TRUE,,,,
uruguai,,,,,,,,Tamanho,G,uruguai-G,179.90,100,deny,manual,TRUE,,,,
uruguai,,,,,,,,Tamanho,GG,uruguai-GG,179.90,100,deny,manual,TRUE,,,,
uruguai,,,,,,,,Tamanho,XG,uruguai-XG,179.90,100,deny,manual,TRUE,,,,
venezuela,Venezuela,"<p>Camisa Venezuela — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,venezuela-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\venezuela\imagem-principal.jpg,1,Venezuela
venezuela,,,,,,,,Tamanho,M,venezuela-M,179.90,100,deny,manual,TRUE,,,,
venezuela,,,,,,,,Tamanho,G,venezuela-G,179.90,100,deny,manual,TRUE,,,,
venezuela,,,,,,,,Tamanho,GG,venezuela-GG,179.90,100,deny,manual,TRUE,,,,
venezuela,,,,,,,,Tamanho,XG,venezuela-XG,179.90,100,deny,manual,TRUE,,,,
wolfsburg,Wolfsburg,"<p>Camisa Wolfsburg — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,wolfsburg-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\wolfsburg\imagem-principal.jpg,1,Wolfsburg
wolfsburg,,,,,,,,Tamanho,M,wolfsburg-M,179.90,100,deny,manual,TRUE,,,,
wolfsburg,,,,,,,,Tamanho,G,wolfsburg-G,179.90,100,deny,manual,TRUE,,,,
wolfsburg,,,,,,,,Tamanho,GG,wolfsburg-GG,179.90,100,deny,manual,TRUE,,,,
wolfsburg,,,,,,,,Tamanho,XG,wolfsburg-XG,179.90,100,deny,manual,TRUE,,,,
austria,Áustria,"<p>Camisa Áustria — modelo Fan. Coleção Seleções. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Fan, Futebol, Seleção, Seleções",TRUE,Tamanho,P,austria-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\SELEÇÕES\austria\imagem-principal.jpg,1,Áustria
austria,,,,,,,,Tamanho,M,austria-M,179.90,100,deny,manual,TRUE,,,,
austria,,,,,,,,Tamanho,G,austria-G,179.90,100,deny,manual,TRUE,,,,
austria,,,,,,,,Tamanho,GG,austria-GG,179.90,100,deny,manual,TRUE,,,,
austria,,,,,,,,Tamanho,XG,austria-XG,179.90,100,deny,manual,TRUE,,,,
